title,price,description,images,sku,stock,categories
Oppo A3S-CPH1803/A3S-CPH1853/Realme C1/Realme 2/A12E/A5 LCD ORI Full Set,31.20,Description Product Specifications and Features: -Oppo A3S-CPH1803/A3S-CPH1853/Realme C1/Realme 2/A12E/A5 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_181027-scaled-1.jpg,SKU-L7ZI2R,54,lcd
Oppo R17/R17 Pro LCD OLED Full Set,102.00,Description Product Specifications and Features: -Oppo R17/R17 Pro LCD OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/R17-OLED-1-scaled-1.jpg,SKU-SS6ZXY,73,lcd
Oppo Reno 2 LCD AA Full Set,62.40,Description Product Specifications and Features: -Oppo Reno 2 LCD AA Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_171305-scaled-1.jpg,SKU-YUOUJC,32,lcd
Oppo Reno 2 LCD OLED Full Set,174.00,Description Product Specifications and Features: -Oppo Reno 2 LCD OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/RENO-2-OLED-2-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/RENO-2-OLED-scaled-1.jpg,SKU-H80N8J,70,lcd
Vivo V15 LCD AA Full Set,36.00,Description Product Specifications and Features: -Vivo V15 LCD AA Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_172105-scaled-1.jpg,SKU-KO3S1H,33,lcd
Vivo V15 Pro/X27 LCD OLED Full Set,150.00,Description Product Specifications and Features: -Vivo V15 Pro/X27 LCD OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_171904-scaled-1.jpg,SKU-ATHEK9,60,lcd
Vivo X21 LCD AA Full Set,50.40,Description Product Specifications and Features: -Vivo X21 LCD AA Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_160031-scaled-1.jpg,SKU-O2549G,53,lcd
Vivo X21 LCD OLED Full Set,90.00,Description Product Specifications and Features: -Vivo X21 LCD OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_155913-scaled-1.jpg,SKU-HJA17L,85,lcd
Vivo Y19 LCD ORI Full Set,40.80,Description Product Specifications and Features: -Vivo Y19 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/VIVO-Y19-LCD-ORI.jpg,SKU-2RN1S3,7,lcd
SM A30/A40 Ribbon Fingerprint,21.60,Description Product Specifications and Features: -SM A30/A40 Ribbon Fingerprint,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143608-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143608-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143608-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143608.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143620-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143620-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143620-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143620.jpg,SKU-FZAI4O,6,parts/board/ic
SM A310 Ribbon Volume,3.60,Description Product Specifications and Features: -SM A310 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143121-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143121-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143121-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143121.jpg,SKU-Y85Q2Q,67,parts/board/ic
SM A5 Ribbon Volume,9.60,Description Product Specifications and Features: -SM A5 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143904.jpg,SKU-FBW97N,8,parts/board/ic
SM A510 Ribbon Home Button,19.20,Description Product Specifications and Features: -SM A510 Ribbon Home Button,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143507.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143520.jpg,SKU-FS7ZHE,46,parts/board/ic
SM A6 A600/A6 Plus A605 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A6 A600/A6 Plus A605 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142843.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142904.jpg,SKU-VXRLDP,56,parts/board/ic
SM A8-2018 A530 Ribbon Fingerprint,12.00,Description Product Specifications and Features: -SM A8-2018 A530 Ribbon Fingerprint,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_141612.jpg,SKU-M4ZPIX,82,parts/board/ic
SM A910 Ribbon Volume,4.80,Description Product Specifications and Features: -SM A910 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143009-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143009-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143009-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143009.jpg,SKU-VIO8NC,0,parts/board/ic
SM I9205 Ribbon Touch Sensor + Joystick,6.00,Description Product Specifications and Features: -SM I9205 Ribbon Touch Sensor + Joystick,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/i9205-2-1-scaled-1.jpg,SKU-AMM26C,20,parts/board/ic
SM J330 Ribbon Home + Touch Sensor,3.60,Description Product Specifications and Features: -SM J330 Ribbon Home + Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j330-1-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j330-2-1.jpg,SKU-A0PB8F,17,parts/board/ic
SM J4 / J4 Plus/J6/J6 Plus Ribbon Volume,3.60,Description Product Specifications and Features: -SM J4 / J4 Plus/J6/J6 Plus Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-plus-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-plus-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-plus-1-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-plus-1.jpg,SKU-ES2JPD,52,parts/board/ic
SM J5 Prime/J7 Prime Ribbon Volume,4.80,Description Product Specifications and Features: -SM J5 Prime/J7 Prime Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j5-prime-1.jpg,SKU-JWMK6H,87,parts/board/ic
SM J510 Ribbon Joystick + Touch Sensor,4.80,Description Product Specifications and Features: -SM J510 Ribbon Joystick + Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j510-1-1-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j510-2-1-scaled-1.jpg,SKU-88Z2JU,66,parts/board/ic
SM M20/M30/A10 Ribbon On Off + Volume,4.80,Description Product Specifications and Features: -SM M20/M30/A10 Ribbon On Off + Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142015.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142030.jpg,SKU-99RUCR,11,parts/board/ic
SM Note 4 Ribbon Volume,3.60,Description Product Specifications and Features: -SM Note 4 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-4-4.jpg,SKU-17L8KW,76,parts/board/ic
SM Note 5 Ribbon Volume,4.80,Description Product Specifications and Features: -SM Note 5 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142137.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142155.jpg,SKU-LUQG2G,28,parts/board/ic
SM P605 Ribbon On Off + Volume,12.00,Description Product Specifications and Features: -SM P605 Ribbon On Off + Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142526-scaled-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142526-scaled-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142526-scaled-1-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142526-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142544-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142544-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142544-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_142544.jpg,SKU-N5FQJ9,83,parts/board/ic
SM P6200 Ribbon On Off + Volume,6.00,Description Product Specifications and Features: -SM P6200 Ribbon On Off + Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143326-scaled-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143350-scaled-1.jpg,SKU-CLQ6JL,65,parts/board/ic
SM S7 Edge Ribbon Volume,3.60,Description Product Specifications and Features: -SM S7 Edge Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-1-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-2-1.jpg,SKU-0VXDZI,93,parts/board/ic
SM S9/S9 Plus Ribbon On Off,6.00,Description Product Specifications and Features: -SM S9/S9 Plus Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143213.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143229.jpg,SKU-VEIM6Q,99,parts/board/ic
SM T285 Ribbon Home Switch + Touch Sensor,8.40,Description Product Specifications and Features: -SM T285 Ribbon Home Switch + Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143710.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200826_143730.jpg,SKU-811HR3,97,parts/board/ic
SM A10S Ribbon Volume,3.60,Description Product Specifications and Features: -SM A10S Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/IMG_7786-scaled-1.jpg,SKU-N78UA8,43,parts/board/ic
SM A20/A30/A50/A70/A90 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A20/A30/A50/A70/A90 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a20-a30-a50.jpg,SKU-MXH10E,50,parts/board/ic
SM A520 / A720 Ribbon Touch Sensor,6.00,Description Product Specifications and Features: -SM A520 / A720 Ribbon Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a520-a720-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a520-a720-2-scaled-1.jpg,SKU-X5QLQ7,83,parts/board/ic
SM A7 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A7 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2020/08/ef460eff431328592b430ab70b85ab69.jpg,SKU-PALW29,97,parts/board/ic
SM I9205/I9200 Ribbon Volume,3.60,Description Product Specifications and Features: -SM I9205/I9200 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/i9205.jpg,SKU-04ET58,90,parts/board/ic
SM J105 / J1 Mini Ribbon On Off,3.60,Description Product Specifications and Features: -SM J105 / J1 Mini Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j105-j1-mini-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j105-j1-mini-2.jpg,SKU-D461EQ,95,parts/board/ic
SM J320 Ribbon Touch Sensor,6.00,Description Product Specifications and Features: -SM J320 Ribbon Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j320-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j320-2-scaled-1.jpg,SKU-JX314J,89,parts/board/ic
SM J330 Ribbon Volume,2.40,Description Product Specifications and Features: -SM J330 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j330-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j330-2.jpg,SKU-2S6RYB,99,parts/board/ic
SM J4 Ribbon Home Switch + Touch Sensor,4.80,Description Product Specifications and Features: -SM J4 Ribbon Home Switch + Touch Sensor,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-1-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-2-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-2-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-2-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j4-home-switch-2.jpg,SKU-MSTMBM,43,parts/board/ic
SM J6/J4 /J4 Plus/J8 Ribbon On Off,3.60,Description Product Specifications and Features: -SM J6/J4 /J4 Plus/J8 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/j6-j4.jpg,SKU-JXGWCB,97,parts/board/ic
SM N7100 Ribbon On Off,2.40,Description Product Specifications and Features: -SM N7100 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/n7100-scaled-1.jpg,SKU-NFIZ0T,76,parts/board/ic
SM Note 8 Ribbon On Off,4.80,Description Product Specifications and Features: -SM Note 8 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-8-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-8-2.jpg,SKU-ZMKNAA,30,parts/board/ic
SM Note 9 Ribbon On Off,6.00,Description Product Specifications and Features: -SM Note 9 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-9-on-off-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-9-on-off-2.jpg,SKU-T5DMHB,6,parts/board/ic
SM Note 9 Ribbon Volume,3.60,Description Product Specifications and Features: -SM Note 9 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-9-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/note-9-2-scaled-1.jpg,SKU-QCBXLT,63,parts/board/ic
SM S10 Lite Ribbon On Off + Volume,6.00,Description Product Specifications and Features: -SM S10 Lite Ribbon On Off + Volume,https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-768x757.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2020/08/Screenshot-2025-02-22-161929.jpg,SKU-W9O0UX,95,parts/board/ic
SM S10-4G / S10 Plus Ribbon On Off,6.00,Description Product Specifications and Features: -SM S10-4G / S10 Plus Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/SAM-S10-PLUS-RB-ON-OFF-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/SAM-S10-PLUS-RB-ON-OFF-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/SAM-S10-PLUS-RB-ON-OFF-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/SAM-S10-PLUS-RB-ON-OFF.jpg,SKU-FJ0JH8,76,parts/board/ic
SM S20/S20 Plus Ribbon On Off,6.00,Description Product Specifications and Features: -SM S20/S20 Plus Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s20-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s20-2.jpg,SKU-9HY889,4,parts/board/ic
SM S6 Ribbon Volume,6.00,Description Product Specifications and Features: -SM S6 Ribbon Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s6.jpg,SKU-1H921U,39,parts/board/ic
SM S7 Edge Ribbon On Off,3.60,Description Product Specifications and Features: -SM S7 Edge Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-1-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-1-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/s7-edge-1.jpg,SKU-BYJ6YK,19,parts/board/ic
SM T815 Ribbon On Off + Volume,6.00,Description Product Specifications and Features: -SM T815 Ribbon On Off + Volume,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/t815-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/t815-2.jpg,SKU-ABB6DK,100,parts/board/ic
SM A10S Ribbon On Off,3.60,Description Product Specifications and Features: -SM A10S Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/IMG_7789-scaled-1.jpg,SKU-R8KWWB,14,parts/board/ic
SM A20S Ribbon On Off,3.60,Description Product Specifications and Features: -SM A20S Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a20s.jpg,SKU-8BE20P,10,parts/board/ic
SM A520 / A720 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A520 / A720 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a520-a720.jpg,SKU-QVTVWE,86,parts/board/ic
SM A8-2018 A530 /A8 Plus A730 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A8-2018 A530 /A8 Plus A730 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a530-a730.jpg,SKU-XSL003,97,parts/board/ic
SM A710/A510/A910 Ribbon On Off,3.60,Description Product Specifications and Features: -SM A710/A510/A910 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a710-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a710-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a710-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/a710.jpg,SKU-G7FY1E,82,parts/board/ic
SM I9082 Ribbon On Off,2.40,Description Product Specifications and Features: -SM I9082 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164907.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164943.jpg,SKU-SNMI61,78,parts/board/ic
SM I9205/I9200 Ribbon On Off,2.40,Description Product Specifications and Features: -SM I9205/I9200 Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164747.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164811-scaled-1.jpg,SKU-1FPF04,26,parts/board/ic
SM J3 Pro J330/J5 Pro J530/J7 Pro J730/J5 Prime/J7 Prime Ribbon On Off,3.60,Description Product Specifications and Features: -SM J3 Pro J330/J5 Pro J530/J7 Pro J730/J5 Prime/J7 Prime Ribbon On Off,https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164648-54x54.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164648-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164648-90x90.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/06/20200824_164648.jpg,SKU-E6BWH7,32,parts/board/ic
